Release; File; Size; LocTouched; LocAdded; MaxLocAdded; AvgLocAdded; Nauth; Nfix; Nr; ChgSetSize; Buggy
4;src/java/org/apache/avro/AvroRuntimeException.java;11;3;3;3;3;1;0;1;7;No
4;src/java/org/apache/avro/AvroTypeException.java;11;3;3;3;3;1;0;1;7;No
4;src/java/org/apache/avro/ipc/Responder.java;193;14;8;4;2.67;1;0;3;23;No
4;src/java/org/apache/avro/reflect/Union.java;17;47;43;37;21.5;1;0;2;8;No
4;src/java/org/apache/avro/reflect/Stringable.java;14;34;34;34;34;1;1;1;7;Si
4;src/java/org/apache/avro/io/JsonDecoder.java;406;71;48;30;24;1;0;2;15;No
4;src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java;67;84;84;84;84;1;0;1;10;No
4;src/java/org/apache/avro/tool/DataFileGetSchemaTool.java;37;54;54;54;54;1;0;1;10;No
4;src/java/org/apache/avro/tool/DataFileReadTool.java;61;82;80;79;40;1;0;2;19;No
4;src/java/org/apache/avro/tool/DataFileWriteTool.java;65;86;84;82;42;1;0;2;19;No
4;src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java;60;77;77;77;77;1;0;1;10;No
4;src/java/org/apache/avro/tool/Util.java;40;57;57;39;28.5;1;0;2;15;No
4;src/test/java/org/apache/avro/AvroTestUtil.java;15;32;32;32;32;1;0;1;10;No
4;src/test/java/org/apache/avro/tool/TestDataFileTools.java;164;192;186;181;93;1;0;2;19;No
4;src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java;47;66;66;66;66;1;0;1;10;No
4;src/java/org/apache/avro/tool/RpcReceiveTool.java;121;140;140;140;140;1;0;1;5;No
4;src/java/org/apache/avro/tool/RpcSendTool.java;80;98;98;98;98;1;0;1;5;No
4;src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java;42;58;58;58;58;1;0;1;5;No
4;src/test/java/org/apache/avro/genavro/TestGenAvro.java;128;161;159;155;79.5;1;1;2;3;Si
4;src/java/org/apache/avro/tool/GenAvroTool.java;59;78;78;78;78;1;0;1;3;No
4;src/java/org/apache/avro/ipc/RPCContext.java;135;8;8;8;8;1;0;1;3;No
4;src/java/org/apache/avro/ipc/Requestor.java;212;13;6;5;3;1;0;2;16;No
4;src/test/java/org/apache/avro/RPCMetaTestPlugin.java;155;3;3;3;3;1;0;1;3;No
4;src/java/org/apache/avro/file/DataFileConstants.java;19;3;1;1;1;1;0;1;9;No
4;src/java/org/apache/avro/file/DataFileStream.java;157;177;177;177;177;1;0;1;9;No
4;src/java/org/apache/avro/ipc/LocalTransceiver.java;35;52;52;52;52;1;0;1;1;No
4;src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java;48;64;64;64;64;1;0;1;1;No
4;src/java/org/apache/avro/ipc/SocketServer.java;93;2;1;1;1;1;1;1;1;Si
4;src/java/org/apache/avro/ipc/SocketTransceiver.java;80;3;2;2;2;1;1;1;1;Si
4;src/java/org/apache/avro/generic/GenericRecord.java;13;14;10;10;10;1;0;1;6;No
4;src/test/java/org/apache/avro/TestProtocolParsing.java;26;42;42;42;42;1;0;1;8;No
4;src/java/org/apache/avro/ipc/stats/FloatHistogram.java;34;54;54;54;54;1;0;1;9;No
4;src/java/org/apache/avro/ipc/stats/Histogram.java;181;205;205;205;205;1;0;1;9;No
4;src/java/org/apache/avro/ipc/stats/StatsPlugin.java;99;121;121;121;121;1;0;1;9;No
4;src/java/org/apache/avro/ipc/stats/StatsServlet.java;84;107;107;107;107;1;0;1;9;No
4;src/java/org/apache/avro/ipc/stats/Stopwatch.java;57;74;74;74;74;1;0;1;9;No
4;src/test/java/org/apache/avro/ipc/stats/FakeTicks.java;18;35;35;35;35;1;0;1;9;No
4;src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java;81;103;103;103;103;1;0;1;9;No
4;src/test/java/org/apache/avro/ipc/stats/TestHistogram.java;78;94;94;94;94;1;0;1;9;No
4;src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java;164;180;180;180;180;1;0;1;9;No
4;src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java;64;80;80;80;80;1;0;1;9;No
4;src/test/java/org/apache/avro/generic/TestGenericData.java;20;36;36;36;36;1;1;1;1;Si
4;lang/java/src/java/org/apache/avro/Schema.java;1040;292;233;196;33.29;3;2;7;78;Si
4;lang/java/src/java/org/apache/avro/AvroRuntimeException.java;11;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/AvroTypeException.java;11;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/Protocol.java;357;10;5;3;1.67;2;0;3;74;No
4;lang/java/src/java/org/apache/avro/SchemaParseException.java;8;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/file/DataFileConstants.java;20;9;5;4;1.67;2;0;3;57;No
4;lang/java/src/java/org/apache/avro/file/DataFileReader.java;148;126;73;66;24.33;1;0;3;80;No
4;lang/java/src/java/org/apache/avro/file/DataFileStream.java;198;207;149;66;24.83;2;1;6;98;Si
4;lang/java/src/java/org/apache/avro/file/DataFileWriter.java;351;218;177;76;29.5;2;0;6;82;No
4;lang/java/src/java/org/apache/avro/file/SeekableFileInput.java;19;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/file/SeekableInput.java;19;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/generic/GenericArray.java;19;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/generic/GenericContainer.java;9;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/generic/GenericData.java;474;62;32;16;5.33;3;3;6;82;Si
4;lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java;337;275;77;63;15.4;3;1;5;88;Si
4;lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java;179;9;4;2;1.33;2;1;3;79;Si
4;lang/java/src/java/org/apache/avro/generic/GenericFixed.java;7;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/generic/GenericRecord.java;10;9;3;3;1.5;1;1;2;62;Si
4;lang/java/src/java/org/apache/avro/generic/GenericRequestor.java;38;0;0;0;0;1;0;1;50;Si
4;lang/java/src/java/org/apache/avro/generic/GenericResponder.java;37;0;0;0;0;1;0;1;50;Si
4;lang/java/src/java/org/apache/avro/io/BinaryData.java;170;61;28;27;9.33;2;0;3;90;No
4;lang/java/src/java/org/apache/avro/io/BinaryDecoder.java;956;1012;847;813;211.75;2;0;4;74;No
4;lang/java/src/java/org/apache/avro/io/BinaryEncoder.java;219;4;3;3;1.5;2;0;2;52;No
4;lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java;598;18;10;10;5;2;1;2;51;Si
4;lang/java/src/java/org/apache/avro/io/DatumReader.java;19;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/io/DatumWriter.java;17;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/io/Decoder.java;257;9;8;8;4;1;0;2;73;No
4;lang/java/src/java/org/apache/avro/io/Encoder.java;237;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/io/JsonDecoder.java;408;16;9;2;1.5;2;1;6;107;Si
4;lang/java/src/java/org/apache/avro/io/JsonEncoder.java;227;28;17;12;2.83;2;0;6;92;No
4;lang/java/src/java/org/apache/avro/io/ParsingDecoder.java;57;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/io/ParsingEncoder.java;52;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java;200;185;105;49;9.55;2;1;11;134;Si
4;lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java;212;12;7;2;1.17;2;1;6;94;Si
4;lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java;183;8;4;1;0.8;2;0;5;86;No
4;lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java;80;24;11;4;2.2;2;0;5;101;No
4;lang/java/src/java/org/apache/avro/io/parsing/Parser.java;162;216;121;34;20.17;2;1;6;94;Si
4;lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java;428;202;156;113;15.6;2;2;10;114;Si
4;lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java;75;21;11;3;1.83;2;1;6;94;Si
4;lang/java/src/java/org/apache/avro/io/parsing/Symbol.java;530;266;217;166;21.7;2;1;10;105;Si
4;lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java;118;20;9;4;1.8;2;0;5;101;No
4;lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java;23;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java;69;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java;73;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/ipc/DatagramServer.java;62;3;2;2;1;1;0;2;54;No
4;lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java;68;3;2;2;1;1;0;2;54;No
4;lang/java/src/java/org/apache/avro/ipc/HttpServer.java;42;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java;95;7;4;4;2;1;0;2;54;No
4;lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java;35;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/ipc/RPCContext.java;135;0;0;0;0;1;0;1;50;Si
4;lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java;53;0;0;0;0;1;0;1;50;No
4;lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java;402;33;16;14;5.33;2;1;3;33;Si
4;lang/java/src/java/org/apache/avro/tool/GenAvroTool.java;59;2;1;1;1;1;0;1;4;No
4;lang/java/src/java/org/apache/avro/tool/Main.java;80;20;18;16;9;2;0;2;6;No
4;lang/java/src/java/org/apache/avro/tool/Tool.java;32;2;1;1;1;1;0;1;4;No
4;lang/java/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java;164;4;2;2;2;1;0;1;4;No
4;lang/java/src/test/java/org/apache/avro/TestSchema.java;600;245;214;90;35.67;3;2;6;44;Si
4;lang/java/src/test/java/org/apache/avro/TestDataFile.java;224;92;65;55;10.83;3;0;6;43;No
4;lang/java/src/test/java/org/apache/avro/io/Perf.java;555;1054;814;220;81.4;2;0;10;73;No
4;lang/java/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java;118;136;93;32;18.6;2;2;5;24;Si
4;lang/java/src/test/java/org/apache/avro/genavro/TestGenAvro.java;130;2;1;1;1;1;1;1;3;Si
4;lang/java/src/test/java/org/apache/avro/tool/TestDataFileTools.java;189;41;33;21;8.25;2;1;4;26;Si
4;lang/java/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java;47;2;1;1;1;1;1;1;3;Si
4;lang/java/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java;42;30;15;12;7.5;2;1;2;6;Si
4;lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java;58;3;1;1;1;1;0;1;2;No
4;lang/java/src/test/java/org/apache/avro/tool/TestMain.java;19;35;35;35;35;1;0;1;2;No
4;lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java;56;44;40;15;10;2;2;4;31;Si
4;lang/java/src/java/org/apache/avro/file/Codec.java;17;80;65;39;16.25;2;0;4;48;No
4;lang/java/src/java/org/apache/avro/file/CodecFactory.java;59;76;76;70;38;2;0;2;18;No
4;lang/java/src/java/org/apache/avro/file/DeflateCodec.java;74;223;184;104;36.8;2;0;5;53;No
4;lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java;68;85;85;85;85;1;0;1;11;No
4;lang/java/src/java/org/apache/avro/file/NullCodec.java;42;114;89;57;17.8;2;0;5;53;No
4;lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java;81;26;21;21;21;1;0;1;11;No
4;lang/java/src/test/java/org/apache/avro/TestDataFileDeflate.java;47;64;64;64;64;1;0;1;11;No
4;lang/java/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java;42;58;58;58;58;1;0;1;11;No
4;lang/java/src/test/java/org/apache/avro/TestDataFileMeta.java;59;77;76;61;38;1;0;2;12;No
4;lang/java/src/test/java/org/apache/avro/io/TestEncoders.java;39;55;55;49;27.5;1;2;2;1;Si
4;lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java;165;6;6;6;6;1;1;1;1;Si
4;lang/java/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java;77;93;93;93;93;1;0;1;4;No
4;lang/java/src/java/org/apache/avro/generic/IndexedRecord.java;9;26;26;26;26;1;1;1;12;Si
4;lang/java/src/java/org/apache/avro/specific/SpecificData.java;194;43;0;0;0;1;1;1;12;Si
4;lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java;71;2;1;1;1;1;1;1;12;Si
4;lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java;26;2;1;1;1;1;1;1;12;Si
4;lang/java/src/java/org/apache/avro/specific/SpecificRecord.java;8;6;2;2;2;1;1;1;12;Si
4;lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java;36;7;6;6;6;1;1;1;12;Si
4;lang/java/src/test/java/org/apache/avro/specific/TestSpecificData.java;25;41;41;41;41;1;1;1;12;Si
4;lang/java/src/test/java/org/apache/avro/io/TestValidatingIO.java;836;7;5;3;2.5;2;1;2;25;Si
4;lang/java/src/java/org/apache/avro/reflect/ReflectData.java;395;33;16;12;8;1;0;2;24;No
4;lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java;127;4;2;2;2;1;0;1;7;No
4;lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java;180;16;8;4;4;1;0;2;24;Si
4;lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java;157;56;46;46;46;1;0;1;3;No
4;lang/java/src/java/org/apache/avro/tool/RpcSendTool.java;105;51;38;38;38;1;0;1;3;No
4;lang/java/src/java/org/apache/avro/tool/Util.java;54;14;14;14;14;1;0;1;3;No
4;lang/java/src/java/org/apache/avro/ipc/SocketServer.java;94;3;2;2;2;1;0;1;4;No
4;lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java;81;3;2;2;2;1;0;1;4;No
4;lang/java/src/java/org/apache/avro/util/Utf8.java;75;5;5;5;5;1;0;1;1;Si
4;lang/java/src/test/java/org/apache/avro/util/TestUtf8.java;16;32;32;32;32;1;0;1;1;No
4;lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java;88;5;2;2;2;1;0;1;17;Si
4;lang/java/src/java/org/apache/avro/specific/SpecificResponder.java;90;9;4;4;4;1;0;1;17;Si
4;lang/java/src/test/java/org/apache/avro/RandomData.java;124;4;2;2;2;1;0;1;17;No
4;lang/java/src/test/java/org/apache/avro/TestReflect.java;409;41;24;23;12;2;0;2;40;No
4;lang/java/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java;36;52;52;52;52;1;0;1;0;No
4;lang/java/src/test/java/org/apache/avro/TestDataFileConcat.java;138;154;154;154;154;1;0;1;7;No
4;lang/java/src/java/org/apache/avro/io/DecoderFactory.java;208;232;232;232;232;1;0;1;23;No
4;lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java;180;203;203;203;203;1;0;1;23;No
4;lang/java/src/java/org/apache/avro/ipc/Requestor.java;213;7;4;4;4;1;0;1;23;Si
4;lang/java/src/java/org/apache/avro/ipc/Responder.java;194;5;3;3;3;1;0;1;23;Si
4;lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java;68;5;3;3;3;1;0;1;23;No
4;lang/java/src/test/java/org/apache/avro/io/TestBinaryDecoder.java;386;348;336;336;336;1;0;1;23;No
4;lang/java/src/test/java/org/apache/avro/io/TestBlockingIO.java;459;2;1;1;1;1;0;1;23;No
4;lang/java/src/test/java/org/apache/avro/io/TestBlockingIO2.java;138;5;1;1;1;1;0;1;23;No
4;lang/java/src/test/java/org/apache/avro/io/TestResolvingIO.java;195;4;2;2;2;1;0;1;23;Si
5;lang/java/src/java/org/apache/avro/generic/GenericRequestor.java;52;14;14;14;14;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/generic/GenericResponder.java;39;6;4;4;4;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/ipc/RPCContext.java;135;6;3;3;3;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/ipc/Requestor.java;213;6;3;3;3;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/ipc/Responder.java;189;19;7;7;7;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java;91;7;5;5;5;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/specific/SpecificResponder.java;85;11;3;3;3;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/util/Utf8.java;77;2;2;2;2;1;1;1;10;Si
5;lang/java/src/test/java/org/apache/avro/SimpleError.java;5;22;22;22;22;1;1;1;10;Si
5;lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java;179;5;2;2;2;1;1;1;10;Si
5;lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java;107;16;14;14;14;1;1;1;10;Si
5;lang/java/src/java/org/apache/avro/reflect/Nullable.java;14;33;33;33;33;1;0;1;3;No
5;lang/java/src/java/org/apache/avro/reflect/ReflectData.java;403;24;16;16;16;1;0;1;3;Si
5;lang/java/src/java/org/apache/avro/specific/SpecificData.java;195;3;2;2;2;1;0;1;3;No
5;lang/java/src/test/java/org/apache/avro/TestReflect.java;461;52;52;52;52;1;0;1;3;Si
5;lang/java/src/java/org/apache/avro/file/DataFileStream.java;249;3;2;2;2;1;0;1;0;No
6;lang/java/src/java/org/apache/avro/reflect/ReflectData.java;409;10;8;8;8;1;1;1;3;Si
6;lang/java/src/test/java/org/apache/avro/SimpleException.java;8;5;4;4;4;1;1;1;3;Si
6;lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java;110;11;7;7;7;1;1;1;3;Si
6;lang/java/src/test/java/org/apache/avro/TestReflect.java;488;27;27;27;27;1;1;1;3;Si
7;lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java;38;56;56;56;56;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroJob.java;87;104;104;104;104;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java;44;61;61;61;61;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java;131;148;148;148;148;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroMapper.java;45;66;66;66;66;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java;70;87;87;87;87;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java;68;86;86;86;86;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroReducer.java;45;72;72;72;72;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java;37;54;54;54;54;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/mapred/FsInput.java;43;60;60;60;60;1;0;1;12;No
7;lang/java/src/test/java/org/apache/avro/mapred/TestWordCountGeneric.java;91;151;129;101;64.5;2;0;2;13;No
7;lang/java/src/test/java/org/apache/avro/mapred/TestWordCountSpecific.java;91;151;129;97;64.5;2;0;2;13;No
7;lang/java/src/test/java/org/apache/avro/mapred/WordCountUtil.java;81;97;97;97;97;1;0;1;12;No
7;lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java;340;5;4;4;4;1;0;1;2;No
7;lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java;219;19;19;19;19;1;0;1;2;No
7;lang/java/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java;164;10;10;10;10;1;0;1;2;Si
7;lang/java/src/java/org/apache/avro/file/DataFileWriter.java;348;9;3;3;3;1;0;1;0;No
7;lang/java/src/java/org/apache/avro/Protocol.java;414;128;95;95;95;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java;88;21;7;7;7;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/ipc/Requestor.java;226;37;25;25;25;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/ipc/Responder.java;210;35;28;28;28;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/ipc/SocketServer.java;94;2;1;1;1;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java;96;17;16;16;16;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/ipc/Transceiver.java;54;30;29;29;29;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java;406;10;7;7;7;1;0;1;19;Si
7;lang/java/src/test/java/org/apache/avro/TestBulkData.java;100;7;4;4;4;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java;24;3;2;2;2;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java;76;7;4;4;4;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java;27;3;2;2;2;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java;180;7;4;4;4;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java;27;3;2;2;2;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java;25;3;2;2;2;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java;71;47;46;46;46;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java;111;7;4;4;4;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java;30;3;2;2;2;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java;179;22;18;18;18;1;0;1;19;No
7;lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java;30;4;2;2;2;1;0;1;19;No
7;lang/java/src/java/org/apache/avro/reflect/ReflectData.java;413;10;7;7;7;1;0;1;1;Si
7;lang/java/src/test/java/org/apache/avro/TestReflect.java;499;11;11;11;11;1;0;1;1;Si
7;lang/java/src/java/org/apache/avro/generic/GenericArray.java;22;3;3;3;3;1;0;1;2;No
7;lang/java/src/java/org/apache/avro/generic/GenericData.java;487;13;13;13;13;1;0;1;2;Si
7;lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java;71;15;15;15;15;1;0;1;2;No
8;lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java;418;38;25;11;5;1;1;5;34;Si
8;lang/java/src/test/java/org/apache/avro/specific/TestSpecificCompiler.java;260;41;38;36;19;1;1;2;27;Si
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java;43;0;0;0;0;1;0;1;0;No
8;lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java;98;117;117;98;58.5;1;0;2;5;No
8;lang/java/src/test/java/org/apache/avro/mapred/TestWordCountGeneric.java;121;167;30;30;15;1;1;2;30;Si
8;lang/java/src/test/java/org/apache/avro/mapred/WordCountUtil.java;120;59;49;26;12.25;1;0;4;34;No
8;lang/java/src/java/org/apache/avro/file/DataFileStream.java;307;88;73;55;36.5;1;1;2;31;Si
8;lang/java/src/java/org/apache/avro/file/DataFileWriter.java;347;47;23;12;11.5;1;1;2;31;Si
8;lang/java/src/java/org/apache/avro/generic/GenericData.java;510;63;43;22;10.75;1;1;4;65;Si
8;lang/java/src/java/org/apache/avro/io/BinaryData.java;277;107;107;107;107;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java;88;32;23;18;11.5;1;0;2;34;No
8;lang/java/src/java/org/apache/avro/mapred/AvroJob.java;132;179;112;54;37.33;1;0;3;59;No
8;lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java;33;21;5;4;2.5;1;0;2;56;No
8;lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java;127;14;5;5;5;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java;84;40;27;13;9;1;0;3;59;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherData.java;25;42;42;42;42;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java;40;58;58;58;58;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java;139;160;158;154;79;1;0;2;56;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java;44;61;61;61;61;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java;74;91;91;91;91;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java;77;93;93;93;93;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java;63;80;80;80;80;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java;85;111;106;103;53;1;0;2;54;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitoner.java;43;59;59;59;59;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java;68;84;84;84;84;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java;66;82;82;82;82;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java;116;132;132;131;66;1;0;2;49;No
8;lang/java/src/java/org/apache/avro/specific/SpecificResponder.java;86;1;1;1;1;1;0;1;28;No
8;lang/java/src/java/org/apache/avro/tool/Main.java;84;10;7;3;2.33;1;0;3;33;No
8;lang/java/src/java/org/apache/avro/util/Utf8.java;106;56;43;41;21.5;1;0;2;54;No
8;lang/java/src/test/java/org/apache/avro/TestCompare.java;241;17;17;17;17;1;0;1;28;No
8;lang/java/src/test/java/org/apache/avro/mapred/TestWordCountSpecific.java;87;42;19;19;19;1;1;1;28;Si
8;lang/java/src/test/java/org/apache/avro/mapred/tether/TetherTask.java;185;206;205;204;102.5;1;0;2;54;No
8;lang/java/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java;71;96;93;90;31;1;0;3;75;No
8;lang/java/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java;40;85;71;59;35.5;1;0;2;56;No
8;lang/java/src/java/org/apache/avro/tool/IdlTool.java;60;25;13;7;6.5;1;0;2;3;No
8;lang/java/src/test/java/org/apache/avro/idl/TestIdl.java;130;24;12;11;6;1;0;2;3;No
8;lang/java/src/java/org/apache/avro/tool/FromTextTool.java;80;99;99;99;99;1;0;1;3;No
8;lang/java/src/java/org/apache/avro/tool/ToTextTool.java;71;88;88;88;88;1;0;1;3;No
8;lang/java/src/java/org/apache/avro/tool/Util.java;102;60;54;54;54;1;0;1;3;No
8;lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java;242;72;67;67;67;1;0;1;2;No
8;lang/java/src/java/org/apache/avro/ipc/stats/IntegerHistogram.java;35;55;55;55;55;1;0;1;2;No
8;lang/java/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java;126;48;48;48;48;1;0;1;2;No
8;lang/java/src/java/org/apache/avro/ipc/RPCContext.java;171;84;61;41;20.33;1;1;3;37;Si
8;lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java;55;10;6;6;6;1;0;1;6;No
8;lang/java/src/java/org/apache/avro/ipc/Requestor.java;233;41;24;15;6;2;1;4;50;Si
8;lang/java/src/java/org/apache/avro/ipc/Responder.java;219;46;28;22;7;1;2;4;37;Si
